frequency,raw,error,smoothed,error_smoothed,equalization,fixed_band_eq,equalized_raw,equalized_smoothed,target
20.00,5.10,0.33,5.10,0.33,-0.33,-0.30,4.77,4.77,4.77
20.20,5.12,0.36,5.12,0.36,-0.36,-0.30,4.76,4.76,4.76
20.40,5.13,0.38,5.14,0.39,-0.39,-0.31,4.74,4.75,4.75
20.61,5.16,0.42,5.16,0.42,-0.42,-0.32,4.74,4.73,4.73
20.81,5.18,0.46,5.17,0.45,-0.45,-0.33,4.73,4.72,4.72
21.02,5.19,0.48,5.19,0.48,-0.48,-0.33,4.71,4.71,4.71
21.23,5.21,0.51,5.21,0.51,-0.51,-0.34,4.70,4.70,4.70
21.44,5.23,0.54,5.23,0.54,-0.54,-0.35,4.69,4.69,4.69
21.66,5.25,0.57,5.25,0.57,-0.57,-0.36,4.68,4.68,4.68
21.87,5.27,0.60,5.27,0.60,-0.60,-0.36,4.67,4.67,4.67
22.09,5.29,0.63,5.29,0.63,-0.63,-0.37,4.66,4.66,4.66
22.31,5.31,0.66,5.31,0.66,-0.66,-0.38,4.65,4.65,4.65
22.54,5.33,0.68,5.32,0.68,-0.69,-0.39,4.64,4.64,4.65
22.76,5.34,0.70,5.34,0.71,-0.71,-0.40,4.62,4.63,4.64
22.99,5.36,0.74,5.36,0.74,-0.74,-0.41,4.62,4.62,4.62
23.22,5.39,0.78,5.38,0.77,-0.77,-0.41,4.62,4.61,4.61
23.45,5.41,0.81,5.41,0.81,-0.80,-0.42,4.61,4.61,4.60
23.69,5.42,0.83,5.42,0.83,-0.83,-0.43,4.59,4.60,4.59
23.92,5.44,0.85,5.44,0.86,-0.86,-0.44,4.58,4.58,4.58
24.16,5.45,0.88,5.45,0.88,-0.88,-0.45,4.57,4.57,4.57
24.40,5.47,0.91,5.47,0.90,-0.91,-0.46,4.56,4.56,4.56
24.65,5.48,0.93,5.48,0.93,-0.94,-0.47,4.54,4.55,4.55
24.89,5.50,0.96,5.50,0.96,-0.96,-0.49,4.54,4.54,4.54
25.14,5.52,1.00,5.51,0.99,-0.99,-0.50,4.53,4.53,4.52
25.39,5.53,1.02,5.53,1.02,-1.02,-0.51,4.51,4.51,4.51
25.65,5.54,1.04,5.54,1.04,-1.05,-0.52,4.49,4.50,4.50
25.91,5.56,1.07,5.56,1.07,-1.07,-0.53,4.49,4.48,4.49
26.16,5.57,1.10,5.57,1.10,-1.10,-0.54,4.47,4.47,4.47
26.43,5.59,1.13,5.59,1.13,-1.13,-0.56,4.46,4.46,4.46
26.69,5.61,1.16,5.60,1.15,-1.15,-0.57,4.46,4.45,4.45
26.96,5.62,1.18,5.62,1.18,-1.18,-0.58,4.44,4.44,4.44
27.23,5.63,1.19,5.63,1.20,-1.20,-0.60,4.43,4.43,4.43
27.50,5.65,1.23,5.64,1.22,-1.22,-0.61,4.42,4.42,4.42
27.77,5.66,1.25,5.66,1.25,-1.25,-0.62,4.41,4.41,4.41
28.05,5.67,1.26,5.67,1.27,-1.27,-0.64,4.40,4.40,4.41
28.33,5.69,1.30,5.69,1.29,-1.30,-0.65,4.39,4.39,4.39
28.62,5.70,1.32,5.70,1.32,-1.32,-0.67,4.38,4.38,4.38
28.90,5.72,1.35,5.72,1.35,-1.35,-0.68,4.37,4.37,4.37
29.19,5.73,1.37,5.73,1.37,-1.37,-0.70,4.36,4.36,4.36
29.48,5.74,1.40,5.74,1.40,-1.40,-0.72,4.34,4.34,4.34
29.78,5.75,1.42,5.75,1.42,-1.42,-0.73,4.33,4.33,4.33
30.08,5.77,1.45,5.77,1.45,-1.45,-0.75,4.32,4.32,4.32
30.38,5.78,1.47,5.78,1.47,-1.47,-0.77,4.31,4.31,4.31
30.68,5.80,1.50,5.80,1.49,-1.49,-0.79,4.31,4.31,4.30
30.99,5.81,1.51,5.81,1.51,-1.51,-0.81,4.30,4.30,4.30
31.30,5.82,1.53,5.82,1.53,-1.53,-0.83,4.29,4.29,4.29
31.61,5.82,1.54,5.82,1.54,-1.55,-0.84,4.27,4.28,4.28
31.93,5.83,1.56,5.83,1.56,-1.57,-0.86,4.26,4.26,4.27
32.24,5.84,1.59,5.84,1.58,-1.59,-0.89,4.25,4.25,4.25
32.57,5.85,1.61,5.85,1.61,-1.61,-0.91,4.24,4.24,4.24
32.89,5.86,1.63,5.86,1.63,-1.63,-0.93,4.22,4.23,4.23
33.22,5.87,1.66,5.87,1.66,-1.66,-0.95,4.21,4.21,4.21
33.55,5.89,1.69,5.88,1.69,-1.69,-0.97,4.20,4.20,4.20
33.89,5.90,1.71,5.90,1.71,-1.71,-1.00,4.19,4.19,4.19
34.23,5.91,1.74,5.91,1.74,-1.74,-1.02,4.17,4.17,4.17
34.57,5.93,1.77,5.93,1.77,-1.76,-1.05,4.17,4.16,4.16
34.92,5.94,1.79,5.94,1.79,-1.79,-1.07,4.15,4.15,4.15
35.27,5.95,1.81,5.95,1.81,-1.81,-1.10,4.14,4.14,4.14
35.62,5.96,1.82,5.96,1.83,-1.83,-1.12,4.13,4.13,4.13
35.97,5.97,1.85,5.97,1.85,-1.85,-1.15,4.12,4.12,4.12
36.33,5.97,1.86,5.97,1.86,-1.86,-1.18,4.11,4.11,4.11
36.70,5.97,1.88,5.97,1.88,-1.88,-1.21,4.09,4.09,4.09
37.06,5.97,1.89,5.97,1.89,-1.89,-1.23,4.08,4.08,4.08
37.43,5.97,1.91,5.97,1.91,-1.91,-1.26,4.06,4.06,4.06
37.81,5.97,1.92,5.97,1.92,-1.92,-1.29,4.05,4.05,4.05
38.19,5.97,1.94,5.97,1.93,-1.93,-1.33,4.04,4.04,4.03
38.57,5.97,1.94,5.97,1.95,-1.95,-1.36,4.02,4.02,4.03
38.95,5.97,1.96,5.97,1.96,-1.96,-1.39,4.01,4.01,4.01
39.34,5.97,1.97,5.97,1.97,-1.97,-1.42,4.00,4.00,3.99
39.74,5.97,1.98,5.97,1.98,-1.98,-1.46,3.98,3.98,3.99
40.14,5.97,2.00,5.97,2.00,-2.00,-1.49,3.97,3.97,3.97
40.54,5.97,2.01,5.97,2.01,-2.01,-1.53,3.96,3.96,3.96
40.94,5.97,2.03,5.97,2.03,-2.03,-1.56,3.94,3.94,3.94
41.35,5.97,2.04,5.97,2.04,-2.04,-1.60,3.93,3.93,3.92
