frequency,raw,error,smoothed,error_smoothed,equalization,fixed_band_eq,equalized_raw,equalized_smoothed,target
20.00,-33.31,-31.85,-33.31,-31.85,6.00,0.57,-27.31,-27.31,-1.46
20.20,-33.22,-31.76,-33.22,-31.77,6.00,0.58,-27.22,-27.22,-1.46
20.40,-33.14,-31.68,-33.14,-31.68,6.00,0.59,-27.14,-27.14,-1.46
20.61,-33.05,-31.59,-33.05,-31.59,6.00,0.61,-27.05,-27.05,-1.46
20.81,-32.96,-31.50,-32.96,-31.50,6.00,0.62,-26.96,-26.96,-1.46
21.02,-32.87,-31.41,-32.87,-31.42,6.00,0.63,-26.87,-26.87,-1.46
21.23,-32.79,-31.33,-32.79,-31.33,6.00,0.65,-26.79,-26.79,-1.46
21.44,-32.70,-31.24,-32.70,-31.24,6.00,0.66,-26.70,-26.70,-1.46
21.66,-32.61,-31.15,-32.61,-31.15,6.00,0.68,-26.61,-26.61,-1.46
21.87,-32.52,-31.06,-32.52,-31.06,6.00,0.69,-26.52,-26.52,-1.46
22.09,-32.43,-30.97,-32.43,-30.98,6.00,0.71,-26.43,-26.43,-1.46
22.31,-32.35,-30.89,-32.35,-30.89,6.00,0.73,-26.35,-26.35,-1.46
22.54,-32.26,-30.80,-32.26,-30.80,6.00,0.74,-26.26,-26.26,-1.46
22.76,-32.17,-30.71,-32.17,-30.71,6.00,0.76,-26.17,-26.17,-1.46
22.99,-32.08,-30.62,-32.08,-30.62,6.00,0.78,-26.08,-26.08,-1.46
23.22,-31.99,-30.53,-31.99,-30.54,6.00,0.80,-25.99,-25.99,-1.46
23.45,-31.91,-30.45,-31.91,-30.45,6.00,0.82,-25.91,-25.91,-1.46
23.69,-31.82,-30.36,-31.82,-30.36,6.00,0.83,-25.82,-25.82,-1.46
23.92,-31.73,-30.27,-31.73,-30.27,6.00,0.85,-25.73,-25.73,-1.46
24.16,-31.64,-30.18,-31.64,-30.18,6.00,0.87,-25.64,-25.64,-1.46
24.40,-31.55,-30.09,-31.55,-30.10,6.00,0.89,-25.55,-25.55,-1.46
24.65,-31.47,-30.01,-31.47,-30.01,6.00,0.92,-25.47,-25.47,-1.46
24.89,-31.38,-29.92,-31.38,-29.92,6.00,0.94,-25.38,-25.38,-1.46
25.14,-31.29,-29.83,-31.29,-29.83,6.00,0.96,-25.29,-25.29,-1.46
25.39,-31.20,-29.74,-31.20,-29.74,6.00,0.98,-25.20,-25.20,-1.46
25.65,-31.11,-29.65,-31.11,-29.66,6.00,1.01,-25.11,-25.11,-1.46
25.91,-31.03,-29.57,-31.03,-29.57,6.00,1.03,-25.03,-25.03,-1.46
26.16,-30.94,-29.48,-30.94,-29.48,6.00,1.06,-24.94,-24.94,-1.46
26.43,-30.85,-29.39,-30.85,-29.39,6.00,1.08,-24.85,-24.85,-1.46
26.69,-30.76,-29.30,-30.76,-29.30,6.00,1.11,-24.76,-24.76,-1.46
26.96,-30.67,-29.21,-30.68,-29.22,6.00,1.13,-24.67,-24.68,-1.46
27.23,-30.59,-29.13,-30.59,-29.13,6.00,1.16,-24.59,-24.59,-1.46
27.50,-30.50,-29.04,-30.50,-29.04,6.00,1.19,-24.50,-24.50,-1.46
27.77,-30.41,-28.95,-30.41,-28.95,6.00,1.22,-24.41,-24.41,-1.46
28.05,-30.32,-28.86,-30.32,-28.86,6.00,1.25,-24.32,-24.32,-1.46
28.33,-30.23,-28.77,-30.23,-28.78,6.00,1.28,-24.23,-24.23,-1.46
28.62,-30.15,-28.69,-30.15,-28.69,6.00,1.31,-24.15,-24.15,-1.46
28.90,-30.06,-28.60,-30.06,-28.60,6.00,1.34,-24.06,-24.06,-1.46
29.19,-29.97,-28.51,-29.97,-28.51,6.00,1.38,-23.97,-23.97,-1.46
29.48,-29.88,-28.42,-29.88,-28.42,6.00,1.41,-23.88,-23.88,-1.46
29.78,-29.79,-28.33,-29.80,-28.34,6.00,1.45,-23.79,-23.80,-1.46
30.08,-29.71,-28.25,-29.71,-28.25,6.00,1.48,-23.71,-23.71,-1.46
30.38,-29.62,-28.16,-29.62,-28.16,6.00,1.52,-23.62,-23.62,-1.46
30.68,-29.53,-28.07,-29.53,-28.07,6.00,1.56,-23.53,-23.53,-1.46
30.99,-29.44,-27.98,-29.44,-27.98,6.00,1.60,-23.44,-23.44,-1.46
31.30,-29.35,-27.89,-29.36,-27.90,6.00,1.64,-23.35,-23.36,-1.46
31.61,-29.27,-27.81,-29.27,-27.81,6.00,1.68,-23.27,-23.27,-1.46
31.93,-29.18,-27.72,-29.18,-27.72,6.00,1.73,-23.18,-23.18,-1.46
32.24,-29.09,-27.63,-29.09,-27.63,6.00,1.77,-23.09,-23.09,-1.46
32.57,-29.00,-27.54,-29.00,-27.55,6.00,1.82,-23.00,-23.00,-1.46
32.89,-28.92,-27.46,-28.92,-27.46,6.00,1.86,-22.92,-22.92,-1.46
33.22,-28.83,-27.37,-28.83,-27.37,6.00,1.91,-22.83,-22.83,-1.46
33.55,-28.74,-27.28,-28.74,-27.28,6.00,1.96,-22.74,-22.74,-1.46
33.89,-28.65,-27.19,-28.65,-27.19,6.00,2.01,-22.65,-22.65,-1.46
34.23,-28.56,-27.10,-28.56,-27.11,6.00,2.07,-22.56,-22.56,-1.46
34.57,-28.48,-27.02,-28.48,-27.02,6.00,2.12,-22.48,-22.48,-1.46
34.92,-28.39,-26.93,-28.39,-26.93,6.00,2.18,-22.39,-22.39,-1.46
35.27,-28.30,-26.84,-28.30,-26.84,6.00,2.24,-22.30,-22.30,-1.46
35.62,-28.21,-26.75,-28.21,-26.75,6.00,2.30,-22.21,-22.21,-1.46
35.97,-28.12,-26.66,-28.12,-26.67,6.00,2.36,-22.12,-22.12,-1.46
36.33,-28.04,-26.58,-28.04,-26.58,6.00,2.42,-22.04,-22.04,-1.46
36.70,-27.95,-26.49,-27.95,-26.49,6.00,2.49,-21.95,-21.95,-1.46
37.06,-27.86,-26.40,-27.86,-26.40,6.00,2.55,-21.86,-21.86,-1.46
37.43,-27.77,-26.31,-27.77,-26.31,6.00,2.62,-21.77,-21.77,-1.46
37.81,-27.68,-26.22,-27.68,-26.23,6.00,2.69,-21.68,-21.68,-1.46
38.19,-27.60,-26.14,-27.60,-26.14,6.00,2.77,-21.60,-21.60,-1.46
38.57,-27.51,-26.05,-27.51,-26.05,6.00,2.84,-21.51,-21.51,-1.46
38.95,-27.42,-25.96,-27.42,-25.96,6.00,2.92,-21.42,-21.42,-1.46
39.34,-27.33,-25.87,-27.33,-25.87,6.00,3.00,-21.33,-21.33,-1.46
39.74,-27.24,-25.78,-27.24,-25.79,6.00,3.09,-21.24,-21.24,-1.46
40.14,-27.16,-25.70,-27.16,-25.70,6.00,3.17,-21.16,-21.16,-1.46
40.54,-27.07,-25.61,-27.07,-25.61,6.00,3.26,-21.07,-21.07,-1.46
40.94,-26.98,-25.52,-26.98,-25.52,6.00,3.35,-20.98,-20.98,-1.46
41.35,-26.89,-25.43,-26.89,-25.43,6.00,3.44,-20.89,-20.89,-1.46
41.76,-26.80,-25.34,-26.80,-25.35,6.00,3.54,-20.80,-20.80,-1.46
42.18,-26.72,-25.26,-26.72,-25.26,6.00,3.64,-20.72,-20.72,-1.46
42.60,-26.63,-25.17,-26.63,-25.17,6.00,3.74,-20.63,-20.63,-1.46
43.03,-26.54,-25.08,-26.54,-25.08,6.00,3.84,-20.54,-20.54,-1.46
43.46,-26.45,-24.99,-26.45,-24.99,6.00,3.95,-20.45,-20.45,-1.46
43.90,-26.36,-24.90,-26.36,-24.91,6.00,4.06,-20.36,-20.36,-1.46
44.33,-26.28,-24.82,-26.28,-24.82,6.00,4.18,-20.28,-20.28,-1.46
44.78,-26.19,-24.73,-26.19,-24.73,6.00,4.29,-20.19,-20.19,-1.46
45.23,-26.10,-24.64,-26.10,-24.64,6.00,4.41,-20.10,-20.10,-1.46
45.68,-26.01,-24.55,-26.01,-24.55,6.00,4.54,-20.01,-20.01,-1.46
46.13,-25.92,-24.46,-25.92,-24.47,6.00,4.66,-19.92,-19.92,-1.46
46.60,-25.84,-24.38,-25.84,-24.38,6.00,4.79,-19.84,-19.84,-1.46
47.06,-25.75,-24.29,-25.75,-24.29,6.00,4.92,-19.75,-19.75,-1.46
47.53,-25.66,-24.20,-25.66,-24.20,6.00,5.06,-19.66,-19.66,-1.46
48.01,-25.57,-24.11,-25.57,-24.12,6.00,5.20,-19.57,-19.57,-1.46
48.49,-25.49,-24.03,-25.49,-24.03,6.00,5.34,-19.49,-19.49,-1.46
48.97,-25.40,-23.94,-25.40,-23.94,6.00,5.48,-19.40,-19.40,-1.46
49.46,-25.31,-23.85,-25.31,-23.85,6.00,5.63,-19.31,-19.31,-1.46
49.96,-25.22,-23.76,-25.22,-23.76,6.00,5.78,-19.22,-19.22,-1.46
50.46,-25.13,-23.67,-25.13,-23.68,6.00,5.93,-19.13,-19.13,-1.46
50.96,-25.05,-23.59,-25.05,-23.59,6.00,6.08,-19.05,-19.05,-1.46
51.47,-24.96,-23.50,-24.96,-23.50,6.00,6.23,-18.96,-18.96,-1.46
51.99,-24.87,-23.41,-24.87,-23.41,6.00,6.39,-18.87,-18.87,-1.46
52.51,-24.78,-23.32,-24.78,-23.32,6.00,6.54,-18.78,-18.78,-1.46
53.03,-24.69,-23.23,-24.70,-23.24,6.00,6.70,-18.69,-18.70,-1.46
53.56,-24.61,-23.15,-24.61,-23.15,6.00,6.85,-18.61,-18.61,-1.46
54.10,-24.52,-23.06,-24.52,-23.06,6.00,7.01,-18.52,-18.52,-1.46
54.64,-24.43,-22.97,-24.43,-22.97,6.00,7.16,-18.43,-18.43,-1.46
55.18,-24.34,-22.88,-24.34,-22.88,6.00,7.31,-18.34,-18.34,-1.46
55.74,-24.25,-22.79,-24.25,-22.80,6.00,7.45,-18.25,-18.25,-1.46
56.29,-24.17,-22.71,-24.17,-22.71,6.00,7.59,-18.17,-18.17,-1.46
56.86,-24.08,-22.62,-24.08,-22.62,6.00,7.73,-18.08,-18.08,-1.46
57.42,-23.99,-22.53,-23.99,-22.53,6.00,7.86,-17.99,-17.99,-1.46
58.00,-23.90,-22.44,-23.90,-22.44,6.00,7.98,-17.90,-17.90,-1.46
58.58,-23.81,-22.35,-23.81,-22.36,6.00,8.10,-17.81,-17.81,-1.46
59.16,-23.73,-22.27,-23.73,-22.27,6.00,8.20,-17.73,-17.73,-1.46
59.76,-23.64,-22.18,-23.64,-22.18,6.00,8.29,-17.64,-17.64,-1.46
60.35,-23.55,-22.09,-23.55,-22.09,6.00,8.38,-17.55,-17.55,-1.46
60.96,-23.46,-22.00,-23.46,-22.00,6.00,8.45,-17.46,-17.46,-1.46
61.57,-23.37,-21.91,-23.37,-21.92,6.00,8.51,-17.37,-17.37,-1.46
62.18,-23.29,-21.83,-23.29,-21.83,6.00,8.56,-17.29,-17.29,-1.46
62.80,-23.20,-21.74,-23.20,-21.74,6.00,8.59,-17.20,-17.20,-1.46
63.43,-23.11,-21.65,-23.11,-21.65,6.00,8.61,-17.11,-17.11,-1.46
64.07,-23.02,-21.56,-23.02,-21.56,6.00,8.62,-17.02,-17.02,-1.46
64.71,-22.93,-21.47,-22.93,-21.48,6.00,8.61,-16.93,-16.93,-1.46
65.35,-22.85,-21.39,-22.85,-21.39,6.00,8.59,-16.85,-16.85,-1.46
66.01,-22.76,-21.30,-22.76,-21.30,6.00,8.56,-16.76,-16.76,-1.46
66.67,-22.67,-21.21,-22.67,-21.21,6.00,8.52,-16.67,-16.67,-1.46
67.33,-22.58,-21.12,-22.58,-21.12,6.00,8.47,-16.58,-16.58,-1.46
68.01,-22.49,-21.03,-22.49,-21.04,6.00,8.41,-16.49,-16.49,-1.46
68.69,-22.41,-20.95,-22.41,-20.95,6.00,8.34,-16.41,-16.41,-1.46
69.37,-22.32,-20.86,-22.32,-20.86,6.00,8.26,-16.32,-16.32,-1.46
70.07,-22.23,-20.77,-22.23,-20.77,6.00,8.18,-16.23,-16.23,-1.46
70.77,-22.14,-20.68,-22.14,-20.68,6.00,8.09,-16.14,-16.14,-1.46
71.48,-22.05,-20.59,-22.05,-20.60,6.00,7.99,-16.05,-16.05,-1.46
72.19,-21.97,-20.51,-21.97,-20.51,6.00,7.89,-15.97,-15.97,-1.46
72.91,-21.88,-20.42,-21.88,-20.42,6.00,7.79,-15.88,-15.88,-1.46
73.64,-21.79,-20.33,-21.79,-20.33,6.00,7.69,-15.79,-15.79,-1.46
74.38,-21.70,-20.24,-21.70,-20.25,6.00,7.59,-15.70,-15.70,-1.46
75.12,-21.62,-20.16,-21.62,-20.16,6.00,7.49,-15.62,-15.62,-1.46
75.87,-21.53,-20.07,-21.53,-20.07,6.00,7.39,-15.53,-15.53,-1.46
76.63,-21.44,-19.98,-21.44,-19.98,6.00,7.28,-15.44,-15.44,-1.46
77.40,-21.35,-19.89,-21.35,-19.89,6.00,7.18,-15.35,-15.35,-1.46
78.17,-21.26,-19.80,-21.26,-19.81,6.00,7.09,-15.26,-15.26,-1.46
78.95,-21.18,-19.72,-21.18,-19.72,6.00,6.99,-15.18,-15.18,-1.46
79.74,-21.09,-19.63,-21.09,-19.63,6.00,6.90,-15.09,-15.09,-1.46
80.54,-21.00,-19.54,-21.00,-19.54,6.00,6.81,-15.00,-15.00,-1.46
81.35,-20.91,-19.45,-20.91,-19.45,6.00,6.73,-14.91,-14.91,-1.46
82.16,-20.82,-19.36,-20.82,-19.37,6.00,6.65,-14.82,-14.82,-1.46
82.98,-20.74,-19.28,-20.74,-19.28,6.00,6.57,-14.74,-14.74,-1.46
83.81,-20.65,-19.19,-20.65,-19.19,6.00,6.49,-14.65,-14.65,-1.46
84.65,-20.56,-19.10,-20.56,-19.10,6.00,6.42,-14.56,-14.56,-1.46
85.50,-20.47,-19.01,-20.47,-19.01,6.00,6.36,-14.47,-14.47,-1.46
86.35,-20.38,-18.92,-20.38,-18.93,6.00,6.30,-14.38,-14.38,-1.46
87.22,-20.30,-18.84,-20.30,-18.84,6.00,6.24,-14.30,-14.30,-1.46
88.09,-20.21,-18.75,-20.21,-18.75,6.00,6.19,-14.21,-14.21,-1.46
88.97,-20.12,-18.66,-20.12,-18.66,6.00,6.15,-14.12,-14.12,-1.46
89.86,-20.03,-18.57,-20.03,-18.57,6.00,6.10,-14.03,-14.03,-1.46
90.76,-19.94,-18.48,-19.94,-18.49,6.00,6.07,-13.94,-13.94,-1.46
91.66,-19.86,-18.40,-19.86,-18.40,6.00,6.03,-13.86,-13.86,-1.46
92.58,-19.77,-18.31,-19.77,-18.31,6.00,6.00,-13.77,-13.77,-1.46
93.51,-19.68,-18.22,-19.68,-18.22,6.00,5.98,-13.68,-13.68,-1.46
94.44,-19.59,-18.13,-19.59,-18.13,6.00,5.96,-13.59,-13.59,-1.46
95.39,-19.50,-18.04,-19.50,-18.05,6.00,5.94,-13.50,-13.50,-1.46
96.34,-19.42,-17.96,-19.42,-17.96,6.00,5.93,-13.42,-13.42,-1.46
97.30,-19.33,-17.87,-19.33,-17.87,6.00,5.92,-13.33,-13.33,-1.46
98.28,-19.24,-17.78,-19.24,-17.78,6.00,5.92,-13.24,-13.24,-1.46
99.26,-19.15,-17.69,-19.15,-17.69,6.00,5.91,-13.15,-13.15,-1.46
100.25,-19.06,-17.60,-19.06,-17.61,6.00,5.92,-13.06,-13.06,-1.46
101.25,-18.98,-17.52,-18.98,-17.52,6.00,5.92,-12.98,-12.98,-1.46
102.27,-18.89,-17.43,-18.89,-17.43,6.00,5.93,-12.89,-12.89,-1.46
103.29,-18.80,-17.34,-18.80,-17.34,6.00,5.94,-12.80,-12.80,-1.46
104.32,-18.71,-17.25,-18.71,-17.25,6.00,5.95,-12.71,-12.71,-1.46
105.37,-18.62,-17.16,-18.62,-17.17,6.00,5.97,-12.62,-12.62,-1.46
106.42,-18.54,-17.08,-18.54,-17.08,6.00,5.98,-12.54,-12.54,-1.46
107.48,-18.45,-16.99,-18.45,-16.99,6.00,6.00,-12.45,-12.45,-1.46
108.56,-18.36,-16.90,-18.36,-16.90,6.00,6.02,-12.36,-12.36,-1.46
109.64,-18.27,-16.81,-18.27,-16.81,6.00,6.04,-12.27,-12.27,-1.46
110.74,-18.18,-16.72,-18.18,-16.73,6.00,6.06,-12.18,-12.18,-1.46
111.85,-18.10,-16.64,-18.10,-16.64,6.00,6.08,-12.10,-12.10,-1.46
112.97,-18.01,-16.55,-18.01,-16.55,6.00,6.09,-12.01,-12.01,-1.46
114.10,-17.92,-16.46,-17.92,-16.47,6.00,6.11,-11.92,-11.92,-1.46
115.24,-17.83,-16.37,-17.83,-16.38,6.00,6.13,-11.83,-11.83,-1.46
116.39,-17.75,-16.29,-17.75,-16.29,6.00,6.14,-11.75,-11.75,-1.46
117.55,-17.66,-16.20,-17.66,-16.20,6.00,6.15,-11.66,-11.66,-1.46
118.73,-17.57,-16.11,-17.57,-16.11,6.00,6.16,-11.57,-11.57,-1.46
119.92,-17.48,-16.02,-17.48,-16.02,6.00,6.17,-11.48,-11.48,-1.46
121.12,-17.39,-15.93,-17.40,-15.94,6.00,6.17,-11.39,-11.40,-1.46
122.33,-17.31,-15.85,-17.31,-15.85,6.00,6.17,-11.31,-11.31,-1.46
123.55,-17.22,-15.76,-17.22,-15.76,6.00,6.17,-11.22,-11.22,-1.46
124.79,-17.13,-15.67,-17.13,-15.67,6.00,6.16,-11.13,-11.13,-1.46
126.03,-17.04,-15.58,-17.04,-15.58,6.00,6.15,-11.04,-11.04,-1.46
127.29,-16.95,-15.49,-16.95,-15.50,6.00,6.13,-10.95,-10.95,-1.46
128.57,-16.87,-15.41,-16.87,-15.41,6.00,6.11,-10.87,-10.87,-1.46
129.85,-16.78,-15.32,-16.78,-15.32,6.00,6.09,-10.78,-10.78,-1.46
