frequency,raw,error,smoothed,error_smoothed,equalization,fixed_band_eq,equalized_raw,equalized_smoothed,target
20.00,5.10,1.70,5.10,1.70,-1.70,-0.39,3.40,3.40,3.40
20.20,5.12,1.72,5.12,1.72,-1.72,-0.40,3.40,3.40,3.40
20.40,5.13,1.73,5.14,1.74,-1.74,-0.40,3.39,3.39,3.40
20.61,5.16,1.77,5.16,1.76,-1.76,-0.41,3.39,3.39,3.39
20.81,5.18,1.79,5.17,1.79,-1.79,-0.42,3.39,3.39,3.39
21.02,5.19,1.80,5.19,1.81,-1.81,-0.43,3.38,3.39,3.39
21.23,5.21,1.83,5.21,1.83,-1.83,-0.44,3.38,3.38,3.38
21.44,5.23,1.85,5.23,1.85,-1.85,-0.45,3.38,3.38,3.38
21.66,5.25,1.87,5.25,1.87,-1.87,-0.46,3.38,3.38,3.38
21.87,5.27,1.89,5.27,1.89,-1.89,-0.47,3.38,3.38,3.38
22.09,5.29,1.91,5.29,1.91,-1.91,-0.48,3.38,3.38,3.38
22.31,5.31,1.93,5.31,1.93,-1.93,-0.49,3.38,3.38,3.38
22.54,5.33,1.95,5.32,1.95,-1.95,-0.50,3.38,3.37,3.38
22.76,5.34,1.97,5.34,1.97,-1.97,-0.52,3.36,3.37,3.37
22.99,5.36,1.99,5.36,2.00,-1.99,-0.53,3.36,3.37,3.37
23.22,5.39,2.02,5.38,2.02,-2.01,-0.54,3.37,3.37,3.37
23.45,5.41,2.04,5.41,2.04,-2.03,-0.55,3.38,3.37,3.37
23.69,5.42,2.05,5.42,2.05,-2.05,-0.56,3.37,3.37,3.37
23.92,5.44,2.07,5.44,2.07,-2.07,-0.58,3.37,3.37,3.37
24.16,5.45,2.08,5.45,2.08,-2.09,-0.59,3.36,3.37,3.37
24.40,5.47,2.10,5.47,2.10,-2.10,-0.60,3.37,3.37,3.37
24.65,5.48,2.11,5.48,2.11,-2.11,-0.62,3.36,3.37,3.37
24.89,5.50,2.13,5.50,2.13,-2.13,-0.63,3.37,3.37,3.37
25.14,5.52,2.15,5.51,2.15,-2.15,-0.65,3.37,3.37,3.37
25.39,5.53,2.16,5.53,2.16,-2.16,-0.66,3.37,3.37,3.37
25.65,5.54,2.17,5.54,2.17,-2.18,-0.68,3.36,3.36,3.37
25.91,5.56,2.19,5.56,2.19,-2.20,-0.69,3.36,3.36,3.37
26.16,5.57,2.21,5.57,2.21,-2.21,-0.71,3.36,3.36,3.36
26.43,5.59,2.23,5.59,2.23,-2.23,-0.72,3.36,3.36,3.36
26.69,5.61,2.25,5.60,2.25,-2.24,-0.74,3.37,3.36,3.36
26.96,5.62,2.26,5.62,2.26,-2.26,-0.76,3.36,3.36,3.36
27.23,5.63,2.27,5.63,2.27,-2.27,-0.78,3.36,3.36,3.36
27.50,5.65,2.29,5.64,2.28,-2.28,-0.79,3.36,3.36,3.36
27.77,5.66,2.29,5.66,2.29,-2.29,-0.81,3.36,3.36,3.37
28.05,5.67,2.30,5.67,2.30,-2.30,-0.83,3.37,3.37,3.37
28.33,5.69,2.31,5.69,2.31,-2.31,-0.85,3.38,3.38,3.38
28.62,5.70,2.32,5.70,2.32,-2.32,-0.87,3.38,3.38,3.38
28.90,5.72,2.33,5.72,2.33,-2.33,-0.89,3.39,3.39,3.39
29.19,5.73,2.33,5.73,2.33,-2.33,-0.91,3.40,3.39,3.40
29.48,5.74,2.34,5.74,2.34,-2.34,-0.94,3.40,3.40,3.40
29.78,5.75,2.35,5.75,2.35,-2.35,-0.96,3.40,3.40,3.40
30.08,5.77,2.36,5.77,2.36,-2.36,-0.98,3.41,3.40,3.41
30.38,5.78,2.37,5.78,2.37,-2.37,-1.00,3.40,3.41,3.41
30.68,5.80,2.39,5.80,2.39,-2.39,-1.03,3.41,3.41,3.41
30.99,5.81,2.40,5.81,2.41,-2.41,-1.05,3.40,3.40,3.41
31.30,5.82,2.43,5.82,2.42,-2.42,-1.08,3.39,3.39,3.39
31.61,5.82,2.44,5.82,2.44,-2.44,-1.10,3.37,3.38,3.38
31.93,5.83,2.46,5.83,2.47,-2.47,-1.13,3.36,3.36,3.37
32.24,5.84,2.49,5.84,2.49,-2.49,-1.16,3.35,3.35,3.35
32.57,5.85,2.51,5.85,2.51,-2.51,-1.19,3.34,3.34,3.34
32.89,5.86,2.53,5.86,2.53,-2.53,-1.21,3.33,3.33,3.33
33.22,5.87,2.54,5.87,2.55,-2.55,-1.24,3.32,3.33,3.33
33.55,5.89,2.57,5.88,2.56,-2.56,-1.27,3.33,3.32,3.32
33.89,5.90,2.58,5.90,2.58,-2.58,-1.30,3.32,3.32,3.32
34.23,5.91,2.59,5.91,2.60,-2.60,-1.34,3.31,3.32,3.32
34.57,5.93,2.61,5.93,2.61,-2.61,-1.37,3.32,3.31,3.32
34.92,5.94,2.63,5.94,2.63,-2.63,-1.40,3.31,3.31,3.31
35.27,5.95,2.64,5.95,2.64,-2.64,-1.43,3.31,3.31,3.31
35.62,5.96,2.65,5.96,2.66,-2.65,-1.47,3.30,3.31,3.31
35.97,5.97,2.67,5.97,2.66,-2.66,-1.50,3.31,3.30,3.30
