frequency,raw,error,smoothed,error_smoothed,equalization,fixed_band_eq,equalized_raw,equalized_smoothed,target
20.00,5.10,-1.57,5.10,-1.57,1.57,-0.12,6.67,6.67,6.67
20.20,5.12,-1.55,5.12,-1.55,1.55,-0.13,6.67,6.67,6.67
20.40,5.13,-1.54,5.14,-1.53,1.53,-0.13,6.66,6.66,6.67
20.61,5.16,-1.50,5.16,-1.51,1.51,-0.13,6.66,6.66,6.66
20.81,5.18,-1.48,5.17,-1.49,1.49,-0.14,6.66,6.66,6.66
21.02,5.19,-1.47,5.19,-1.46,1.46,-0.14,6.65,6.66,6.66
21.23,5.21,-1.45,5.21,-1.44,1.44,-0.14,6.65,6.65,6.66
21.44,5.23,-1.42,5.23,-1.42,1.42,-0.14,6.65,6.65,6.65
21.66,5.25,-1.40,5.25,-1.40,1.40,-0.15,6.65,6.65,6.65
21.87,5.27,-1.39,5.27,-1.38,1.39,-0.15,6.66,6.66,6.66
22.09,5.29,-1.37,5.29,-1.36,1.37,-0.15,6.66,6.66,6.66
22.31,5.31,-1.34,5.31,-1.35,1.35,-0.16,6.66,6.66,6.65
22.54,5.33,-1.33,5.32,-1.33,1.33,-0.16,6.66,6.65,6.66
22.76,5.34,-1.32,5.34,-1.31,1.31,-0.16,6.65,6.65,6.66
22.99,5.36,-1.30,5.36,-1.29,1.29,-0.17,6.65,6.65,6.66
23.22,5.39,-1.26,5.38,-1.27,1.27,-0.17,6.66,6.65,6.65
23.45,5.41,-1.24,5.41,-1.24,1.25,-0.17,6.66,6.66,6.65
23.69,5.42,-1.23,5.42,-1.23,1.23,-0.18,6.65,6.65,6.65
23.92,5.44,-1.21,5.44,-1.21,1.21,-0.18,6.65,6.65,6.65
24.16,5.45,-1.20,5.45,-1.19,1.19,-0.18,6.64,6.64,6.65
24.40,5.47,-1.17,5.47,-1.18,1.17,-0.19,6.64,6.64,6.64
24.65,5.48,-1.16,5.48,-1.16,1.15,-0.19,6.63,6.64,6.64
24.89,5.50,-1.14,5.50,-1.13,1.14,-0.20,6.64,6.64,6.64
25.14,5.52,-1.11,5.51,-1.12,1.12,-0.20,6.64,6.63,6.63
25.39,5.53,-1.10,5.53,-1.10,1.10,-0.20,6.63,6.63,6.63
25.65,5.54,-1.08,5.54,-1.08,1.08,-0.21,6.62,6.62,6.62
25.91,5.56,-1.06,5.56,-1.06,1.06,-0.21,6.61,6.61,6.62
26.16,5.57,-1.04,5.57,-1.04,1.04,-0.22,6.61,6.61,6.61
26.43,5.59,-1.02,5.59,-1.01,1.02,-0.22,6.61,6.61,6.61
26.69,5.61,-0.99,5.60,-0.99,1.00,-0.23,6.61,6.60,6.60
26.96,5.62,-0.97,5.62,-0.98,0.98,-0.23,6.60,6.60,6.59
27.23,5.63,-0.97,5.63,-0.96,0.96,-0.24,6.59,6.60,6.60
27.50,5.65,-0.94,5.64,-0.95,0.94,-0.24,6.59,6.59,6.59
27.77,5.66,-0.93,5.66,-0.93,0.93,-0.25,6.59,6.59,6.59
28.05,5.67,-0.92,5.67,-0.91,0.91,-0.25,6.58,6.58,6.59
28.33,5.69,-0.89,5.69,-0.89,0.89,-0.26,6.58,6.58,6.58
28.62,5.70,-0.87,5.70,-0.87,0.87,-0.26,6.57,6.57,6.57
28.90,5.72,-0.85,5.72,-0.85,0.85,-0.27,6.57,6.57,6.57
29.19,5.73,-0.83,5.73,-0.83,0.83,-0.27,6.56,6.56,6.56
29.48,5.74,-0.81,5.74,-0.81,0.81,-0.28,6.55,6.55,6.55
29.78,5.75,-0.79,5.75,-0.79,0.79,-0.28,6.54,6.54,6.54
30.08,5.77,-0.76,5.77,-0.77,0.77,-0.29,6.54,6.53,6.53
30.38,5.78,-0.75,5.78,-0.75,0.75,-0.30,6.53,6.53,6.53
30.68,5.80,-0.73,5.80,-0.73,0.73,-0.30,6.53,6.53,6.53
30.99,5.81,-0.71,5.81,-0.71,0.72,-0.31,6.53,6.52,6.52
31.30,5.82,-0.70,5.82,-0.70,0.70,-0.31,6.52,6.52,6.52
31.61,5.82,-0.69,5.82,-0.69,0.68,-0.32,6.50,6.51,6.51
31.93,5.83,-0.67,5.83,-0.67,0.67,-0.33,6.50,6.50,6.50
32.24,5.84,-0.65,5.84,-0.65,0.65,-0.33,6.49,6.49,6.49
